filename,path,width,height,class,xmin,ymin,xmax,ymax
319513.jpg,UECFOOD256/233/319513.jpg,500,500,mie ayam,23,35,475,481
319535.jpg,UECFOOD256/233/319535.jpg,433,577,mie ayam,20,48,404,548
319539.jpg,UECFOOD256/233/319539.jpg,500,500,mie ayam,15,20,487,485
319540.jpg,UECFOOD256/232/319540.jpg,578,432,laksa,5,21,550,426
319570.jpg,UECFOOD256/233/319570.jpg,577,432,mie ayam,25,16,501,408
319590.jpg,UECFOOD256/233/319590.jpg,500,500,mie ayam,20,18,473,472
319591.jpg,UECFOOD256/232/319591.jpg,500,500,laksa,1,72,493,489
3196.jpg,UECFOOD256/33/3196.jpg,389,355,grilled eggplant,7,50,389,331
319629.jpg,UECFOOD256/233/319629.jpg,500,500,mie ayam,73,41,465,427
319633.jpg,UECFOOD256/233/319633.jpg,500,500,mie ayam,21,4,496,452
319639.jpg,UECFOOD256/233/319639.jpg,600,399,mie ayam,26,23,513,395
319649.jpg,UECFOOD256/232/319649.jpg,578,432,laksa,63,23,527,417
319650.jpg,UECFOOD256/233/319650.jpg,500,500,mie ayam,31,54,415,487
319656.jpg,UECFOOD256/232/319656.jpg,500,500,laksa,12,16,482,483
319677.jpg,UECFOOD256/233/319677.jpg,500,500,mie ayam,29,52,465,472
319686.jpg,UECFOOD256/233/319686.jpg,577,433,mie ayam,70,54,513,405
3197.jpg,UECFOOD256/33/3197.jpg,800,667,grilled eggplant,76,0,800,538
319738.jpg,UECFOOD256/233/319738.jpg,577,433,mie ayam,57,10,555,409
319749.jpg,UECFOOD256/233/319749.jpg,500,500,mie ayam,4,16,495,472
319756.jpg,UECFOOD256/232/319756.jpg,577,433,laksa,14,7,571,422
319770.jpg,UECFOOD256/232/319770.jpg,500,500,laksa,25,45,484,479
319780.jpg,UECFOOD256/233/319780.jpg,433,577,mie ayam,13,40,416,536
319795.jpg,UECFOOD256/232/319795.jpg,577,433,laksa,16,54,551,382
3198.jpg,UECFOOD256/110/3198.jpg,500,500,paella,6,50,495,460
319838.jpg,UECFOOD256/233/319838.jpg,577,433,mie ayam,63,28,546,414
319846.jpg,UECFOOD256/233/319846.jpg,577,433,mie ayam,5,1,571,420
319851.jpg,UECFOOD256/233/319851.jpg,500,500,mie ayam,23,41,468,475
319879.jpg,UECFOOD256/233/319879.jpg,571,437,mie ayam,17,34,521,416
31988.jpg,UECFOOD256/138/31988.jpg,432,578,inarizushi,10,9,405,216
3199.jpg,UECFOOD256/102/3199.jpg,500,500,okinawa soba,1,22,492,483
319906.jpg,UECFOOD256/232/319906.jpg,433,577,laksa,1,163,431,526
319943.jpg,UECFOOD256/233/319943.jpg,300,292,mie ayam,21,24,291,276
319972.jpg,UECFOOD256/233/319972.jpg,433,577,mie ayam,5,81,415,495
319986.jpg,UECFOOD256/233/319986.jpg,577,433,mie ayam,23,10,519,431
320.jpg,UECFOOD256/4/320.jpg,200,200,chicken-'n'-egg on rice,0,0,200,200
3200.jpg,UECFOOD256/33/3200.jpg,320,240,grilled eggplant,36,24,282,234
320011.jpg,UECFOOD256/232/320011.jpg,500,500,laksa,12,12,489,475
32004.jpg,UECFOOD256/143/32004.jpg,500,333,minced meat cutlet,125,36,385,233
320046.jpg,UECFOOD256/232/320046.jpg,500,500,laksa,20,12,479,452
320049.jpg,UECFOOD256/233/320049.jpg,577,433,mie ayam,64,27,535,402
320052.jpg,UECFOOD256/232/320052.jpg,433,577,laksa,27,40,427,521
320057.jpg,UECFOOD256/232/320057.jpg,433,577,laksa,25,19,411,557
320074.jpg,UECFOOD256/233/320074.jpg,433,577,mie ayam,20,187,396,552
320081.jpg,UECFOOD256/232/320081.jpg,500,500,laksa,15,72,475,441
320090.jpg,UECFOOD256/233/320090.jpg,500,500,mie ayam,18,12,481,485
3201.jpg,UECFOOD256/33/3201.jpg,384,288,grilled eggplant,0,0,384,288
320196.jpg,UECFOOD256/232/320196.jpg,500,500,laksa,35,75,462,410
320197.jpg,UECFOOD256/232/320197.jpg,640,385,laksa,54,16,608,376
3202.jpg,UECFOOD256/33/3202.jpg,420,315,grilled eggplant,128,34,414,288
320280.jpg,UECFOOD256/233/320280.jpg,577,433,mie ayam,30,27,539,411
320290.jpg,UECFOOD256/233/320290.jpg,577,433,mie ayam,79,18,477,382
3203.jpg,UECFOOD256/33/3203.jpg,332,500,grilled eggplant,0,97,332,370
320319.jpg,UECFOOD256/233/320319.jpg,577,433,mie ayam,64,39,504,386
320330.jpg,UECFOOD256/232/320330.jpg,500,500,laksa,9,35,478,481
32035.jpg,UECFOOD256/141/32035.jpg,613,407,chicken cutlet,45,110,524,390
320364.jpg,UECFOOD256/232/320364.jpg,577,433,laksa,50,19,522,409
320374.jpg,UECFOOD256/232/320374.jpg,432,578,laksa,13,57,391,445
320377.jpg,UECFOOD256/232/320377.jpg,500,500,laksa,20,27,482,464
320386.jpg,UECFOOD256/232/320386.jpg,500,500,laksa,12,20,475,491
3204.jpg,UECFOOD256/33/3204.jpg,371,278,grilled eggplant,0,31,370,251
320467.jpg,UECFOOD256/232/320467.jpg,500,500,laksa,25,25,487,414
320496.jpg,UECFOOD256/232/320496.jpg,500,500,laksa,18,41,475,425
3205.jpg,UECFOOD256/33/3205.jpg,390,275,grilled eggplant,57,7,337,249
320546.jpg,UECFOOD256/232/320546.jpg,500,500,laksa,15,12,482,479
320577.jpg,UECFOOD256/232/320577.jpg,500,500,laksa,23,47,479,468
320586.jpg,UECFOOD256/232/320586.jpg,500,500,laksa,21,43,482,466
3206.jpg,UECFOOD256/33/3206.jpg,800,600,grilled eggplant,348,54,586,210
320603.jpg,UECFOOD256/232/320603.jpg,500,500,laksa,15,39,481,468
320658.jpg,UECFOOD256/232/320658.jpg,500,500,laksa,15,33,490,477
320683.jpg,UECFOOD256/232/320683.jpg,500,500,laksa,18,41,476,445
320685.jpg,UECFOOD256/232/320685.jpg,432,578,laksa,1,72,429,556
3207.jpg,UECFOOD256/33/3207.jpg,640,480,grilled eggplant,109,162,308,300
32074.jpg,UECFOOD256/138/32074.jpg,433,577,inarizushi,6,52,420,456
3208.jpg,UECFOOD256/33/3208.jpg,640,480,grilled eggplant,404,125,620,305
320856.jpg,UECFOOD256/232/320856.jpg,500,500,laksa,12,91,490,485
320869.jpg,UECFOOD256/232/320869.jpg,500,500,laksa,14,41,485,462
320883.jpg,UECFOOD256/232/320883.jpg,500,500,laksa,25,27,481,452
3209.jpg,UECFOOD256/33/3209.jpg,640,480,grilled eggplant,160,40,604,432
320962.jpg,UECFOOD256/207/320962.jpg,578,432,Hue beef rice vermicelli soup,83,77,536,394
320972.jpg,UECFOOD256/207/320972.jpg,500,500,Hue beef rice vermicelli soup,21,35,475,472
320978.jpg,UECFOOD256/207/320978.jpg,577,433,Hue beef rice vermicelli soup,39,18,542,414
320981.jpg,UECFOOD256/207/320981.jpg,500,500,Hue beef rice vermicelli soup,10,39,498,462
320987.jpg,UECFOOD256/207/320987.jpg,500,500,Hue beef rice vermicelli soup,21,8,493,475
320999.jpg,UECFOOD256/207/320999.jpg,500,500,Hue beef rice vermicelli soup,26,50,484,452
321.jpg,UECFOOD256/4/321.jpg,640,480,chicken-'n'-egg on rice,0,116,488,480
3210.jpg,UECFOOD256/33/3210.jpg,350,350,grilled eggplant,47,87,334,298
321002.jpg,UECFOOD256/207/321002.jpg,500,500,Hue beef rice vermicelli soup,6,77,487,452
321031.jpg,UECFOOD256/207/321031.jpg,500,500,Hue beef rice vermicelli soup,6,14,495,475
321053.jpg,UECFOOD256/207/321053.jpg,500,500,Hue beef rice vermicelli soup,15,33,490,454
321058.jpg,UECFOOD256/207/321058.jpg,500,500,Hue beef rice vermicelli soup,12,177,423,491
321059.jpg,UECFOOD256/207/321059.jpg,500,500,Hue beef rice vermicelli soup,1,39,495,489
321063.jpg,UECFOOD256/207/321063.jpg,500,500,Hue beef rice vermicelli soup,6,37,493,483
321066.jpg,UECFOOD256/207/321066.jpg,500,500,Hue beef rice vermicelli soup,10,20,492,495
321067.jpg,UECFOOD256/207/321067.jpg,500,500,Hue beef rice vermicelli soup,26,54,471,429
32107.jpg,UECFOOD256/141/32107.jpg,500,500,chicken cutlet,45,50,495,485
321080.jpg,UECFOOD256/207/321080.jpg,500,500,Hue beef rice vermicelli soup,21,29,490,477
321088.jpg,UECFOOD256/207/321088.jpg,500,500,Hue beef rice vermicelli soup,10,10,493,485
321090.jpg,UECFOOD256/207/321090.jpg,500,500,Hue beef rice vermicelli soup,15,83,470,472
321092.jpg,UECFOOD256/207/321092.jpg,500,500,Hue beef rice vermicelli soup,21,31,465,464
321093.jpg,UECFOOD256/207/321093.jpg,500,500,Hue beef rice vermicelli soup,1,29,495,475
3211.jpg,UECFOOD256/33/3211.jpg,640,480,grilled eggplant,0,192,186,394
321107.jpg,UECFOOD256/207/321107.jpg,500,500,Hue beef rice vermicelli soup,6,110,495,491
321132.jpg,UECFOOD256/207/321132.jpg,500,500,Hue beef rice vermicelli soup,21,10,496,483
321135.jpg,UECFOOD256/207/321135.jpg,500,500,Hue beef rice vermicelli soup,14,6,476,487
3212.jpg,UECFOOD256/33/3212.jpg,580,773,grilled eggplant,0,323,580,661
321235.jpg,UECFOOD256/232/321235.jpg,500,500,laksa,12,31,432,381
32124.jpg,UECFOOD256/141/32124.jpg,577,433,chicken cutlet,7,7,555,427
321279.jpg,UECFOOD256/208/321279.jpg,500,500,Vermicelli noodles with snails,9,37,496,485
321280.jpg,UECFOOD256/226/321280.jpg,500,500,jambalaya,28,50,473,464
321282.jpg,UECFOOD256/208/321282.jpg,433,577,Vermicelli noodles with snails,16,60,426,533
321287.jpg,UECFOOD256/208/321287.jpg,500,500,Vermicelli noodles with snails,12,45,496,418
32129.jpg,UECFOOD256/138/32129.jpg,370,370,inarizushi,1,32,368,342
3213.jpg,UECFOOD256/33/3213.jpg,502,376,grilled eggplant,79,21,480,348
32130.jpg,UECFOOD256/141/32130.jpg,433,577,chicken cutlet,6,48,422,557
321350.jpg,UECFOOD256/210/321350.jpg,500,500,Steamed rice roll,6,6,496,491
32136.jpg,UECFOOD256/138/32136.jpg,400,400,inarizushi,5,43,393,365
321373.jpg,UECFOOD256/226/321373.jpg,500,500,jambalaya,25,39,467,470
321381.jpg,UECFOOD256/226/321381.jpg,500,500,jambalaya,15,14,484,485
3214.jpg,UECFOOD256/33/3214.jpg,640,480,grilled eggplant,0,33,640,480
321416.jpg,UECFOOD256/210/321416.jpg,500,500,Steamed rice roll,35,127,448,495
321439.jpg,UECFOOD256/226/321439.jpg,500,500,jambalaya,20,41,446,460
32144.jpg,UECFOOD256/138/32144.jpg,300,400,inarizushi,5,15,287,368
321441.jpg,UECFOOD256/226/321441.jpg,500,500,jambalaya,25,39,484,475
32146.jpg,UECFOOD256/138/32146.jpg,369,277,inarizushi,13,4,348,272
32148.jpg,UECFOOD256/141/32148.jpg,433,577,chicken cutlet,5,7,428,502
321480.jpg,UECFOOD256/210/321480.jpg,500,500,Steamed rice roll,32,43,467,454
321484.jpg,UECFOOD256/226/321484.jpg,500,500,jambalaya,20,45,490,475
321486.jpg,UECFOOD256/226/321486.jpg,500,500,jambalaya,21,39,478,452
3215.jpg,UECFOOD256/33/3215.jpg,240,400,grilled eggplant,0,18,240,310
321505.jpg,UECFOOD256/226/321505.jpg,577,433,jambalaya,12,32,515,405
32151.jpg,UECFOOD256/138/32151.jpg,320,270,inarizushi,11,12,304,238
321525.jpg,UECFOOD256/211/321525.jpg,500,500,Shrimp patties,9,6,482,475
32154.jpg,UECFOOD256/138/32154.jpg,384,539,inarizushi,9,51,381,503
321541.jpg,UECFOOD256/226/321541.jpg,500,500,jambalaya,14,4,479,472
321545.jpg,UECFOOD256/226/321545.jpg,500,500,jambalaya,12,29,484,477
321557.jpg,UECFOOD256/226/321557.jpg,432,578,jambalaya,5,50,418,525
321560.jpg,UECFOOD256/212/321560.jpg,500,500,ball shaped bun with pork,26,129,478,481
321563.jpg,UECFOOD256/226/321563.jpg,500,500,jambalaya,12,16,473,481
32158.jpg,UECFOOD256/138/32158.jpg,381,360,inarizushi,13,46,330,337
3216.jpg,UECFOOD256/33/3216.jpg,640,480,grilled eggplant,44,21,214,177
321603.jpg,UECFOOD256/213/321603.jpg,500,500,Coconut milk-flavored crepes with shrimp and beef,4,214,389,495
321618.jpg,UECFOOD256/226/321618.jpg,500,500,jambalaya,40,39,459,402
32164.jpg,UECFOOD256/138/32164.jpg,400,300,inarizushi,13,21,368,280
321643.jpg,UECFOOD256/213/321643.jpg,500,500,Coconut milk-flavored crepes with shrimp and beef,9,6,450,489
32165.jpg,UECFOOD256/138/32165.jpg,577,433,inarizushi,115,102,497,409
321657.jpg,UECFOOD256/226/321657.jpg,577,433,jambalaya,124,45,508,387
321688.jpg,UECFOOD256/226/321688.jpg,500,500,jambalaya,26,20,465,477
3217.jpg,UECFOOD256/102/3217.jpg,500,500,okinawa soba,1,6,498,491
321716.jpg,UECFOOD256/213/321716.jpg,500,500,Coconut milk-flavored crepes with shrimp and beef,25,81,465,427
321731.jpg,UECFOOD256/213/321731.jpg,500,500,Coconut milk-flavored crepes with shrimp and beef,75,6,496,493
321734.jpg,UECFOOD256/213/321734.jpg,500,500,Coconut milk-flavored crepes with shrimp and beef,23,39,479,425
321737.jpg,UECFOOD256/213/321737.jpg,500,500,Coconut milk-flavored crepes with shrimp and beef,21,33,471,462
321751.jpg,UECFOOD256/213/321751.jpg,500,500,Coconut milk-flavored crepes with shrimp and beef,10,14,481,464
321758.jpg,UECFOOD256/213/321758.jpg,500,500,Coconut milk-flavored crepes with shrimp and beef,3,104,487,489
321791.jpg,UECFOOD256/213/321791.jpg,577,433,Coconut milk-flavored crepes with shrimp and beef,70,25,483,348
3218.jpg,UECFOOD256/33/3218.jpg,417,335,grilled eggplant,0,0,417,335
321800.jpg,UECFOOD256/226/321800.jpg,500,500,jambalaya,21,29,482,485
32183.jpg,UECFOOD256/141/32183.jpg,577,433,chicken cutlet,1,5,427,423
321881.jpg,UECFOOD256/226/321881.jpg,500,500,jambalaya,18,22,485,450
3219.jpg,UECFOOD256/33/3219.jpg,500,374,grilled eggplant,12,0,500,374
321915.jpg,UECFOOD256/226/321915.jpg,577,433,jambalaya,34,54,566,387
321925.jpg,UECFOOD256/226/321925.jpg,500,500,jambalaya,29,56,473,470
321953.jpg,UECFOOD256/226/321953.jpg,500,500,jambalaya,31,37,457,458
322.jpg,UECFOOD256/4/322.jpg,300,300,chicken-'n'-egg on rice,51,24,300,300
3220.jpg,UECFOOD256/33/3220.jpg,250,187,grilled eggplant,46,64,185,145
32207.jpg,UECFOOD256/141/32207.jpg,433,577,chicken cutlet,35,139,430,454
322070.jpg,UECFOOD256/226/322070.jpg,500,500,jambalaya,28,62,468,450
3221.jpg,UECFOOD256/33/3221.jpg,640,480,grilled eggplant,76,42,544,369
322115.jpg,UECFOOD256/226/322115.jpg,500,500,jambalaya,18,35,492,427
322135.jpg,UECFOOD256/226/322135.jpg,500,500,jambalaya,34,18,464,481
322155.jpg,UECFOOD256/226/322155.jpg,500,500,jambalaya,21,33,473,472
3222.jpg,UECFOOD256/33/3222.jpg,800,600,grilled eggplant,0,0,800,600
322206.jpg,UECFOOD256/226/322206.jpg,500,500,jambalaya,29,58,453,408
322231.jpg,UECFOOD256/226/322231.jpg,500,500,jambalaya,3,20,490,468
322233.jpg,UECFOOD256/226/322233.jpg,433,577,jambalaya,5,84,412,519
322274.jpg,UECFOOD256/226/322274.jpg,500,500,jambalaya,7,39,460,491
3223.jpg,UECFOOD256/33/3223.jpg,450,337,grilled eggplant,0,0,450,337
322328.jpg,UECFOOD256/226/322328.jpg,500,500,jambalaya,10,14,492,481
322379.jpg,UECFOOD256/226/322379.jpg,500,500,jambalaya,29,60,478,462
3224.jpg,UECFOOD256/33/3224.jpg,320,240,grilled eggplant,34,10,300,198
322402.jpg,UECFOOD256/226/322402.jpg,500,500,jambalaya,4,8,496,483
3225.jpg,UECFOOD256/33/3225.jpg,420,315,grilled eggplant,0,28,420,315
3226.jpg,UECFOOD256/33/3226.jpg,400,300,grilled eggplant,115,32,228,102
322609.jpg,UECFOOD256/242/322609.jpg,622,401,chow mein,17,33,588,377
322614.jpg,UECFOOD256/242/322614.jpg,611,408,chow mein,26,30,582,377
322623.jpg,UECFOOD256/242/322623.jpg,590,423,chow mein,36,12,584,396
322633.jpg,UECFOOD256/242/322633.jpg,611,408,chow mein,95,54,528,385
322639.jpg,UECFOOD256/243/322639.jpg,577,433,zha jiang mian,19,14,573,422
322647.jpg,UECFOOD256/243/322647.jpg,500,360,zha jiang mian,20,25,476,351
322656.jpg,UECFOOD256/242/322656.jpg,613,407,chow mein,13,15,605,405
322657.jpg,UECFOOD256/243/322657.jpg,469,531,zha jiang mian,7,17,464,473
322668.jpg,UECFOOD256/242/322668.jpg,577,433,chow mein,77,32,542,387
322672.jpg,UECFOOD256/244/322672.jpg,612,408,kung pao chicken,43,32,579,384
322674.jpg,UECFOOD256/244/322674.jpg,611,408,kung pao chicken,5,20,605,391
322678.jpg,UECFOOD256/244/322678.jpg,612,408,kung pao chicken,13,32,600,404
322679.jpg,UECFOOD256/242/322679.jpg,611,408,chow mein,7,6,591,392
322680.jpg,UECFOOD256/244/322680.jpg,613,407,kung pao chicken,277,27,591,405
322681.jpg,UECFOOD256/244/322681.jpg,613,407,kung pao chicken,34,44,586,361
322682.jpg,UECFOOD256/242/322682.jpg,576,433,chow mein,45,137,496,416
322687.jpg,UECFOOD256/245/322687.jpg,655,381,crullers,85,12,591,304
32269.jpg,UECFOOD256/143/32269.jpg,500,500,minced meat cutlet,12,166,487,481
322690.jpg,UECFOOD256/245/322690.jpg,635,393,crullers,51,8,631,365
322695.jpg,UECFOOD256/245/322695.jpg,612,408,crullers,34,11,579,377
3227.jpg,UECFOOD256/33/3227.jpg,347,500,grilled eggplant,34,125,347,395
322703.jpg,UECFOOD256/244/322703.jpg,613,407,kung pao chicken,24,47,609,362
322706.jpg,UECFOOD256/245/322706.jpg,611,408,crullers,38,52,481,328
322709.jpg,UECFOOD256/245/322709.jpg,612,408,crullers,15,10,590,387
322713.jpg,UECFOOD256/242/322713.jpg,577,433,chow mein,32,25,544,382
322719.jpg,UECFOOD256/243/322719.jpg,612,408,zha jiang mian,82,25,577,372
322720.jpg,UECFOOD256/244/322720.jpg,447,297,kung pao chicken,12,6,435,289
322725.jpg,UECFOOD256/245/322725.jpg,577,433,crullers,39,30,515,407
322734.jpg,UECFOOD256/245/322734.jpg,568,439,crullers,44,27,555,373
322741.jpg,UECFOOD256/242/322741.jpg,577,433,chow mein,61,34,510,396
322761.jpg,UECFOOD256/243/322761.jpg,500,375,zha jiang mian,6,7,496,367
322762.jpg,UECFOOD256/245/322762.jpg,500,375,crullers,59,35,470,348
322767.jpg,UECFOOD256/245/322767.jpg,604,413,crullers,28,48,560,376
322771.jpg,UECFOOD256/245/322771.jpg,577,433,crullers,59,52,539,386
322779.jpg,UECFOOD256/245/322779.jpg,612,408,crullers,55,27,550,273
322791.jpg,UECFOOD256/242/322791.jpg,614,406,chow mein,72,74,575,340
3228.jpg,UECFOOD256/33/3228.jpg,370,277,grilled eggplant,0,5,370,277
322817.jpg,UECFOOD256/245/322817.jpg,577,433,crullers,46,1,548,337
322830.jpg,UECFOOD256/245/322830.jpg,425,586,crullers,43,90,414,481
322845.jpg,UECFOOD256/245/322845.jpg,361,247,crullers,40,7,357,234
322849.jpg,UECFOOD256/245/322849.jpg,600,400,crullers,15,61,553,346
322859.jpg,UECFOOD256/245/322859.jpg,469,342,crullers,14,12,448,330
322860.jpg,UECFOOD256/244/322860.jpg,526,394,kung pao chicken,27,37,514,318
322872.jpg,UECFOOD256/245/322872.jpg,578,432,crullers,149,10,572,370
322880.jpg,UECFOOD256/242/322880.jpg,400,277,chow mein,3,11,395,261
322881.jpg,UECFOOD256/245/322881.jpg,577,433,crullers,14,27,548,422
322885.jpg,UECFOOD256/243/322885.jpg,577,433,zha jiang mian,12,32,555,420
322887.jpg,UECFOOD256/245/322887.jpg,388,507,crullers,26,76,385,483
322890.jpg,UECFOOD256/244/322890.jpg,628,398,kung pao chicken,58,114,582,389
322891.jpg,UECFOOD256/245/322891.jpg,408,612,crullers,10,53,390,583
322896.jpg,UECFOOD256/245/322896.jpg,450,300,crullers,22,18,433,281
3229.jpg,UECFOOD256/33/3229.jpg,640,480,grilled eggplant,180,104,584,457
322900.jpg,UECFOOD256/242/322900.jpg,500,500,chow mein,37,4,462,487
322901.jpg,UECFOOD256/243/322901.jpg,613,407,zha jiang mian,22,18,590,398
322906.jpg,UECFOOD256/242/322906.jpg,577,433,chow mein,28,32,546,404
322910.jpg,UECFOOD256/242/322910.jpg,577,433,chow mein,16,25,557,411
322911.jpg,UECFOOD256/245/322911.jpg,432,577,crullers,27,67,423,466
322930.jpg,UECFOOD256/244/322930.jpg,611,408,kung pao chicken,28,11,601,375
322931.jpg,UECFOOD256/245/322931.jpg,500,375,crullers,43,53,446,353
322932.jpg,UECFOOD256/244/322932.jpg,400,600,kung pao chicken,1,97,397,412
322937.jpg,UECFOOD256/245/322937.jpg,400,265,crullers,7,8,378,248
322938.jpg,UECFOOD256/244/322938.jpg,596,419,kung pao chicken,106,75,480,296
322940.jpg,UECFOOD256/242/322940.jpg,448,336,chow mein,12,8,418,326
322942.jpg,UECFOOD256/245/322942.jpg,400,300,crullers,55,30,395,212
322952.jpg,UECFOOD256/244/322952.jpg,612,408,kung pao chicken,26,10,579,394
322961.jpg,UECFOOD256/244/322961.jpg,577,433,kung pao chicken,30,7,566,423
322967.jpg,UECFOOD256/245/322967.jpg,408,612,crullers,14,96,382,594
322969.jpg,UECFOOD256/242/322969.jpg,518,482,chow mein,17,6,503,461
322980.jpg,UECFOOD256/245/322980.jpg,577,433,crullers,64,43,549,348
322989.jpg,UECFOOD256/245/322989.jpg,502,497,crullers,10,28,486,459
322990.jpg,UECFOOD256/242/322990.jpg,425,567,chow mein,22,137,387,474
322992.jpg,UECFOOD256/243/322992.jpg,529,472,zha jiang mian,23,13,502,464
322994.jpg,UECFOOD256/244/322994.jpg,560,446,kung pao chicken,47,91,512,386
322998.jpg,UECFOOD256/245/322998.jpg,596,419,crullers,9,104,582,375
323.jpg,UECFOOD256/4/323.jpg,350,250,chicken-'n'-egg on rice,0,0,350,250
3230.jpg,UECFOOD256/33/3230.jpg,800,600,grilled eggplant,0,35,800,583
323003.jpg,UECFOOD256/243/323003.jpg,612,408,zha jiang mian,45,28,590,380
323026.jpg,UECFOOD256/245/323026.jpg,612,408,crullers,47,22,571,389
323035.jpg,UECFOOD256/244/323035.jpg,577,433,kung pao chicken,30,37,540,380
323039.jpg,UECFOOD256/245/323039.jpg,613,407,crullers,51,35,597,378
323047.jpg,UECFOOD256/244/323047.jpg,613,407,kung pao chicken,11,50,605,384
323068.jpg,UECFOOD256/242/323068.jpg,500,384,chow mein,42,27,471,328
323071.jpg,UECFOOD256/243/323071.jpg,407,612,zha jiang mian,30,183,389,487
323075.jpg,UECFOOD256/243/323075.jpg,526,474,zha jiang mian,115,11,521,430
323076.jpg,UECFOOD256/244/323076.jpg,596,418,kung pao chicken,37,99,590,388
323086.jpg,UECFOOD256/245/323086.jpg,550,409,crullers,49,13,481,398
323090.jpg,UECFOOD256/245/323090.jpg,438,570,crullers,10,49,422,520
3231.jpg,UECFOOD256/33/3231.jpg,320,240,grilled eggplant,0,0,320,240
323107.jpg,UECFOOD256/245/323107.jpg,611,408,crullers,1,40,595,375
323111.jpg,UECFOOD256/244/323111.jpg,612,408,kung pao chicken,42,8,568,348
323125.jpg,UECFOOD256/245/323125.jpg,587,425,crullers,29,14,557,398
323131.jpg,UECFOOD256/242/323131.jpg,611,408,chow mein,7,17,572,396
323138.jpg,UECFOOD256/244/323138.jpg,448,460,kung pao chicken,14,38,435,406
323150.jpg,UECFOOD256/243/323150.jpg,438,570,zha jiang mian,6,114,402,513
323156.jpg,UECFOOD256/245/323156.jpg,447,336,crullers,20,8,392,301
323159.jpg,UECFOOD256/245/323159.jpg,612,408,crullers,133,27,606,231
323161.jpg,UECFOOD256/245/323161.jpg,597,418,crullers,27,74,576,364
323168.jpg,UECFOOD256/245/323168.jpg,408,612,crullers,49,38,357,548
323169.jpg,UECFOOD256/244/323169.jpg,450,362,kung pao chicken,37,30,428,291
323170.jpg,UECFOOD256/245/323170.jpg,613,407,crullers,11,28,605,391
32318.jpg,UECFOOD256/143/32318.jpg,577,432,minced meat cutlet,14,27,551,415
323196.jpg,UECFOOD256/244/323196.jpg,432,578,kung pao chicken,10,130,421,520
3232.jpg,UECFOOD256/33/3232.jpg,640,480,grilled eggplant,64,33,572,480
323216.jpg,UECFOOD256/244/323216.jpg,408,612,kung pao chicken,5,81,404,563
323217.jpg,UECFOOD256/245/323217.jpg,536,465,crullers,33,48,485,439
323222.jpg,UECFOOD256/245/323222.jpg,407,613,crullers,2,25,399,587
323228.jpg,UECFOOD256/244/323228.jpg,499,500,kung pao chicken,6,4,495,445
323254.jpg,UECFOOD256/244/323254.jpg,632,395,kung pao chicken,98,23,618,355
323262.jpg,UECFOOD256/245/323262.jpg,433,577,crullers,13,122,430,533
323264.jpg,UECFOOD256/242/323264.jpg,577,433,chow mein,10,3,553,423
323265.jpg,UECFOOD256/244/323265.jpg,500,332,kung pao chicken,7,70,484,298
323268.jpg,UECFOOD256/244/323268.jpg,499,468,kung pao chicken,76,58,497,448
323271.jpg,UECFOOD256/243/323271.jpg,408,612,zha jiang mian,0,142,372,527
323277.jpg,UECFOOD256/242/323277.jpg,577,433,chow mein,3,3,573,431
323280.jpg,UECFOOD256/245/323280.jpg,300,450,crullers,18,133,254,378
323286.jpg,UECFOOD256/242/323286.jpg,507,492,chow mein,52,79,503,401
323299.jpg,UECFOOD256/242/323299.jpg,611,408,chow mein,9,56,593,396
3233.jpg,UECFOOD256/33/3233.jpg,400,300,grilled eggplant,61,44,328,201
323306.jpg,UECFOOD256/245/323306.jpg,409,610,crullers,11,185,394,510
323311.jpg,UECFOOD256/245/323311.jpg,611,408,crullers,59,23,357,365
323318.jpg,UECFOOD256/242/323318.jpg,596,418,chow mein,76,43,588,388
323320.jpg,UECFOOD256/243/323320.jpg,468,468,zha jiang mian,17,25,453,460
323323.jpg,UECFOOD256/244/323323.jpg,613,407,kung pao chicken,15,91,549,356
323325.jpg,UECFOOD256/242/323325.jpg,500,343,chow mein,18,60,487,310
323334.jpg,UECFOOD256/244/323334.jpg,577,433,kung pao chicken,41,50,548,402
323354.jpg,UECFOOD256/244/323354.jpg,526,347,kung pao chicken,31,17,501,320
323369.jpg,UECFOOD256/242/323369.jpg,437,571,chow mein,2,204,435,563
3234.jpg,UECFOOD256/33/3234.jpg,280,320,grilled eggplant,0,130,200,320
323410.jpg,UECFOOD256/242/323410.jpg,612,408,chow mein,95,34,550,375
323423.jpg,UECFOOD256/245/323423.jpg,447,559,crullers,13,32,440,435
323424.jpg,UECFOOD256/244/323424.jpg,500,309,kung pao chicken,53,9,460,289
323435.jpg,UECFOOD256/245/323435.jpg,433,577,crullers,28,91,424,514
323440.jpg,UECFOOD256/244/323440.jpg,577,433,kung pao chicken,34,37,567,418
323451.jpg,UECFOOD256/243/323451.jpg,600,402,zha jiang mian,43,51,540,356
323454.jpg,UECFOOD256/242/323454.jpg,420,593,chow mein,15,32,408,543
323457.jpg,UECFOOD256/243/323457.jpg,532,469,zha jiang mian,28,42,477,392
323463.jpg,UECFOOD256/242/323463.jpg,592,422,chow mein,12,10,588,413
323473.jpg,UECFOOD256/242/323473.jpg,400,300,chow mein,2,11,397,288
323479.jpg,UECFOOD256/242/323479.jpg,633,394,chow mein,29,13,589,357
323486.jpg,UECFOOD256/242/323486.jpg,596,419,chow mein,67,82,476,354
